accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
-1.095490731,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.016610463,-0.072492526
-1.095490731,-0.249151125,-0.439068321,-0.54671089,115,0.487177903,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,43,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,-0.51690323
2.894642423,3.318770845,1.265139688,1.984963371,380,0.21100747,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,80,0.21100747,-0.016605247,-0.038307087
-0.596724087,-0.249151125,-0.439068321,-0.54671089,149,0.487177903,-0.016612465,-0.24341972
-1.095490731,-0.249151125,-0.439068321,-0.54671089,39,-0.341333397,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,1.14107195,50,-0.341333397,-0.01658382,-0.482717791
0.899575846,-1.438458448,-0.439068321,-0.54671089,115,0.21100747,-0.01658382,-0.004121649
2.894642423,4.508078168,3.821451701,3.672746211,850,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,58,3.248882236,-0.01658382,-0.51690323
3.892175711,5.697385491,5.525659709,7.892203313,650,1.315689203,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,0.29718053,150,1.03951877,-0.016614693,-0.345976036
-0.596724087,-0.249151125,-0.439068321,-0.54671089,99,-0.065162964,-0.01661427,-0.482717791
-1.095490731,-0.249151125,-0.439068321,-0.54671089,40,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,110,0.487177903,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,-0.54671089,165,-0.341333397,-0.01658382,-0.380161475
0.899575846,-0.249151125,2.117243692,1.984963371,600,0.487177903,-0.01658382,-0.51690323
2.395875779,4.508078168,4.673555705,3.672746211,299,-0.065162964,-0.01658382,-0.24341972
-0.596724087,-0.249151125,-0.439068321,0.29718053,120,-0.341333397,-0.01658382,-0.482717791
1.39834249,2.129463521,2.117243692,1.984963371,260,0.21100747,-0.016613847,0.440289055
-0.596724087,-0.249151125,-0.439068321,-0.54671089,125,-0.341333397,-0.01658382,-0.380161475
2.395875779,3.318770845,5.525659709,2.828854791,500,0.21100747,-0.01658382,-0.24341972
-0.097957442,-0.249151125,-0.439068321,0.29718053,175,-0.341333397,-0.01658382,-0.448532352
-1.095490731,-0.249151125,1.265139688,-0.54671089,33,-0.341333397,-0.01658382,-0.175048842
-0.097957442,-0.249151125,-0.439068321,1.14107195,40,-0.341333397,-0.01658382,1.055626953
-0.596724087,-0.249151125,1.265139688,-0.54671089,60,-0.341333397,-0.016605247,1.773521167
-0.596724087,-0.249151125,-0.439068321,0.29718053,33,-0.341333397,-0.01658382,0.645401688
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.140863404
-1.095490731,-0.249151125,-0.439068321,1.14107195,38,-0.065162964,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,59,-0.065162964,-0.016615228,1.739335728
0.400809202,0.940156198,1.265139688,0.29718053,200,-0.065162964,-0.016614749,-0.51690323
0.899575846,-0.249151125,-0.439068321,1.14107195,113,-0.341333397,-0.01658382,-0.51690323
2.395875779,3.318770845,1.265139688,1.984963371,250,-0.065162964,-0.01658382,-0.072492526
1.39834249,-0.249151125,-0.439068321,1.14107195,65,-0.065162964,-0.016605247,-0.209234281
0.899575846,2.129463521,2.117243692,1.984963371,169,0.487177903,-0.016614693,-0.380161475
6.386008932,-0.249151125,-0.439068321,-0.54671089,1000,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,-0.54671089,99,-0.341333397,-0.01658382,-0.51690323
0.400809202,0.940156198,-0.439068321,0.29718053,145,0.21100747,-0.01658382,-0.311790597
-0.596724087,0.940156198,-0.439068321,0.29718053,115,-0.341333397,-0.01658382,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.140863404
-0.596724087,-0.249151125,-0.439068321,-0.54671089,55,0.21100747,-0.01658382,-0.380161475
-1.095490731,-0.249151125,-0.439068321,-0.54671089,55,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,34,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,-0.54671089,99,-0.065162964,-0.016605247,-0.072492526
0.400809202,0.940156198,0.413035683,0.29718053,105,-0.341333397,-0.01658382,-0.51690323
0.400809202,0.940156198,-0.439068321,1.14107195,125,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,44,-0.065162964,-0.01658382,-0.380161475
-0.596724087,-1.438458448,-0.439068321,-0.54671089,67,-0.341333397,-0.016615369,-0.448532352
-1.095490731,-0.249151125,-0.439068321,-0.54671089,43,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,30,-0.341333397,-0.01661551,-0.482717791
1.897109134,2.129463521,0.413035683,1.984963371,192,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,46,-0.065162964,-0.016612719,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,95,0.21100747,-0.01658382,-0.51690323
1.897109134,2.129463521,2.117243692,1.14107195,175,0.21100747,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.016611027,0.406103616
-0.097957442,-0.249151125,-0.439068321,-0.54671089,79,-0.341333397,-0.01658382,-0.345976036
1.39834249,2.129463521,1.265139688,1.14107195,299,-0.065162964,-0.016614721,0.337732739
-0.596724087,-0.249151125,-0.439068321,0.29718053,135,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,59,-0.065162964,-0.01658382,0.371918178
-0.097957442,-0.249151125,0.413035683,0.29718053,94,-0.065162964,-0.016614664,-0.004121649
0.400809202,-0.249151125,-0.439068321,0.29718053,99,-0.341333397,-0.016614664,0.098434668
-0.596724087,-0.249151125,1.265139688,-0.54671089,70,-0.065162964,-0.01658382,-0.038307087
0.899575846,0.940156198,-0.439068321,0.29718053,140,-0.065162964,-0.01658382,-0.140863404
0.400809202,-0.249151125,-0.439068321,0.29718053,95,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,71,-0.065162964,-0.01658382,0.406103616
-0.596724087,-0.249151125,-0.439068321,-0.54671089,74,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,0.413035683,-0.54671089,129,0.21100747,-0.01658382,-0.140863404
-0.596724087,-0.249151125,-0.439068321,-0.54671089,150,-0.341333397,-0.016615426,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,70,-0.341333397,-0.01658382,-0.380161475
-0.097957442,-0.249151125,-0.439068321,-0.54671089,60,-0.341333397,-0.01658382,-0.311790597
-0.596724087,-0.249151125,0.413035683,-0.54671089,79,-0.341333397,-0.016614636,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,79,-0.341333397,-0.01658382,2.047004677
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.065162964,-0.016615115,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.016613001,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,0.21100747,-0.016615087,0.132620106
2.395875779,3.318770845,4.673555705,2.828854791,350,-0.341333397,-0.016615115,0.166805545
-0.596724087,-0.249151125,-0.439068321,-0.54671089,85,-0.341333397,-0.016615454,-0.345976036
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.01658382,-0.380161475
4.390942355,4.508078168,1.265139688,2.828854791,215,-0.065162964,-0.016564084,0.645401688
-0.596724087,-0.249151125,-0.439068321,-0.54671089,96,-0.065162964,-0.01658382,1.329110463
1.39834249,0.940156198,1.265139688,1.14107195,165,0.21100747,-0.01658382,-0.482717791
1.897109134,2.129463521,1.265139688,1.984963371,239,0.21100747,-0.016610463,0.508659933
-0.596724087,-0.249151125,-0.439068321,-0.54671089,72,0.487177903,-0.01658382,0.3035473
-0.596724087,-0.249151125,-0.439068321,-0.54671089,60,-0.341333397,-0.016615397,0.269361861
-0.596724087,-0.249151125,-0.439068321,0.29718053,90,-0.341333397,-0.016613847,0.611216249
0.400809202,-0.249151125,-0.439068321,-0.54671089,128,-0.341333397,-0.016614693,2.388859064
0.400809202,0.940156198,-0.439068321,0.29718053,150,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.51690323
0.899575846,0.940156198,1.265139688,1.14107195,350,-0.065162964,-0.01658382,-0.038307087
0.400809202,0.940156198,-0.439068321,0.29718053,195,-0.341333397,-0.01658382,-0.311790597
-1.095490731,-1.438458448,-0.439068321,-0.54671089,95,0.763348336,-0.01658382,-0.51690323
1.39834249,2.129463521,2.969347696,1.14107195,350,0.21100747,-0.016605247,0.166805545
-0.596724087,-0.249151125,-2.143276329,-0.54671089,85,0.21100747,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,-0.54671089,139,0.21100747,-0.01658382,-0.414346914
1.39834249,2.129463521,2.969347696,1.14107195,650,0.21100747,-0.01658382,-0.51690323
2.395875779,2.129463521,2.969347696,1.14107195,550,0.21100747,-0.01658382,-0.140863404
-0.596724087,-0.249151125,-0.439068321,0.29718053,115,0.763348336,-0.01658382,-0.51690323
1.39834249,3.318770845,3.821451701,1.984963371,500,-0.341333397,-0.016615397,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,155,0.21100747,-0.01658382,-0.175048842
-0.596724087,-1.438458448,-0.439068321,-0.54671089,178,-0.341333397,-0.01658382,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,155,0.21100747,-0.01658382,-0.345976036
-0.097957442,-0.249151125,-0.439068321,0.29718053,155,0.21100747,-0.016605247,0.406103616
0.899575846,-0.249151125,-0.439068321,-0.54671089,99,-0.341333397,-0.016605247,-0.175048842
-0.596724087,-1.438458448,-0.439068321,-0.54671089,165,0.21100747,-0.01658382,-0.482717791
0.899575846,0.940156198,2.117243692,1.984963371,375,-0.065162964,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,0.29718053,175,-0.341333397,-0.01658382,-0.277605159
-1.095490731,-0.249151125,-0.439068321,-0.54671089,60,2.144200503,-0.01658382,-0.345976036
-0.596724087,-1.438458448,-0.439068321,-0.54671089,120,-0.341333397,-0.01658382,0.269361861
-0.596724087,-0.249151125,-0.439068321,-0.54671089,300,-0.065162964,-0.01658382,-0.277605159
-0.596724087,-0.249151125,0.413035683,-0.54671089,130,-0.341333397,-0.01658382,-0.106677965
-0.596724087,-0.249151125,-0.439068321,-0.54671089,300,-0.065162964,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,0.21100747,-0.016615144,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,120,-0.341333397,-0.01658382,-0.51690323
-0.097957442,0.940156198,-0.439068321,0.29718053,325,0.21100747,-0.016614693,0.064249229
-0.596724087,-0.249151125,-0.439068321,-0.54671089,180,-0.341333397,-0.01658382,-0.448532352
0.400809202,3.318770845,3.821451701,1.984963371,350,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,70,-0.341333397,-0.016614777,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,85,-0.341333397,-0.01658382,-0.311790597
-0.097957442,0.940156198,0.413035683,0.29718053,225,-0.065162964,-0.016614693,-0.51690323
1.39834249,2.129463521,1.265139688,1.14107195,474,1.315689203,-0.016614721,-0.482717791
0.400809202,-0.249151125,-0.439068321,0.29718053,110,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,109,-0.341333397,-0.016615341,-0.414346914
0.400809202,0.940156198,0.413035683,0.29718053,300,0.487177903,-0.01658382,-0.448532352
1.39834249,2.129463521,3.821451701,1.984963371,775,0.487177903,-0.016612916,-0.482717791
0.400809202,-0.249151125,-0.439068321,0.29718053,140,-0.065162964,-0.016615341,-0.140863404
1.39834249,2.129463521,3.821451701,1.14107195,595,1.315689203,-0.01658382,-0.380161475
0.899575846,0.940156198,-0.439068321,2.828854791,249,-0.341333397,-0.016614693,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,110,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,60,6.286757002,-0.01658382,-0.482717791
0.400809202,0.940156198,-0.439068321,1.14107195,201,-0.065162964,-0.016613001,-0.140863404
-1.095490731,-1.438458448,-0.439068321,-0.54671089,95,0.763348336,-0.01658382,-0.51690323
1.897109134,3.318770845,2.117243692,1.984963371,975,-0.065162964,-0.01658382,-0.140863404
-0.596724087,-0.249151125,-0.439068321,-0.54671089,179,-0.065162964,-0.01658382,-0.311790597
0.400809202,-1.438458448,0.413035683,0.29718053,375,-0.065162964,-0.016605247,-0.414346914
-1.095490731,-0.249151125,0.413035683,-0.54671089,125,0.21100747,-0.016614946,-0.175048842
-0.596724087,-1.438458448,-0.439068321,-0.54671089,120,-0.065162964,-0.01658382,-0.24341972
0.400809202,-0.249151125,-0.439068321,0.29718053,200,-0.065162964,-0.01658382,-0.140863404
0.400809202,-0.249151125,-0.439068321,0.29718053,129,-0.065162964,-0.016613001,-0.277605159
1.39834249,0.940156198,0.413035683,1.14107195,225,0.21100747,-0.016613001,-0.380161475
-0.596724087,-1.438458448,-0.439068321,-0.54671089,185,-0.341333397,-0.01658382,-0.380161475
0.400809202,0.940156198,-0.439068321,1.14107195,299,0.21100747,-0.016605247,-0.380161475
-1.095490731,-0.249151125,-0.439068321,-0.54671089,65,1.315689203,-0.01658382,0.200990984
0.400809202,2.129463521,1.265139688,1.14107195,600,-0.065162964,-0.01658382,-0.51690323
0.400809202,0.940156198,0.413035683,0.29718053,375,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,122,-0.065162964,-0.01658382,-0.345976036
-0.097957442,-0.249151125,-0.439068321,-0.54671089,300,0.21100747,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.016613001,-0.140863404
1.39834249,2.129463521,3.821451701,1.984963371,569,1.315689203,-0.01658382,-0.175048842
-0.097957442,-0.249151125,-0.439068321,-0.54671089,124,2.144200503,-0.016605247,-0.072492526
-0.596724087,-0.249151125,-0.439068321,-0.54671089,150,0.487177903,-0.01658382,-0.448532352
-0.097957442,-0.249151125,-0.439068321,-0.54671089,175,-0.341333397,-0.016615397,1.636779412
-0.097957442,-0.249151125,-0.439068321,-0.54671089,105,-0.065162964,-0.01658382,-0.482717791
0.400809202,0.940156198,-0.439068321,-0.54671089,220,0.487177903,-0.01658382,0.064249229
-0.596724087,-0.249151125,-0.439068321,-0.54671089,78,-0.341333397,-0.016614777,-0.277605159
0.400809202,-0.249151125,0.413035683,0.29718053,198,-0.341333397,-0.01658382,-0.038307087
-1.095490731,-0.249151125,-0.439068321,-0.54671089,110,1.315689203,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,0.29718053,195,-0.065162964,-0.01658382,-0.209234281
1.39834249,2.129463521,1.265139688,1.14107195,249,-0.065162964,-0.016614974,-0.414346914
0.899575846,-0.249151125,-0.439068321,0.29718053,161,-0.341333397,-0.01658382,-0.345976036
-0.596724087,-0.249151125,0.413035683,-0.54671089,135,-0.065162964,-0.01658382,-0.448532352
-0.596724087,-0.249151125,1.265139688,-0.54671089,185,-0.341333397,-0.01658382,-0.004121649
-0.097957442,-0.249151125,-0.439068321,-0.54671089,104,-0.341333397,-0.01658382,-0.175048842
-1.095490731,-0.249151125,-0.439068321,-0.54671089,75,0.21100747,-0.016612155,-0.277605159
-0.097957442,-0.249151125,-0.439068321,0.29718053,139,0.21100747,-0.01660708,0.03006379
1.39834249,0.940156198,0.413035683,0.29718053,350,-0.065162964,-0.01658382,0.474474494
-0.097957442,0.940156198,0.413035683,0.29718053,239,-0.341333397,-0.01658382,-0.51690323
0.899575846,0.940156198,2.117243692,1.14107195,450,-0.065162964,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,129,0.21100747,-0.01658382,-0.448532352
-0.596724087,0.940156198,-0.439068321,0.29718053,100,-0.341333397,-0.01658382,-0.106677965
-0.097957442,2.129463521,2.117243692,1.14107195,200,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,130,0.21100747,-0.01658382,-0.380161475
-0.596724087,-0.249151125,-0.439068321,0.29718053,179,0.21100747,-0.016614721,0.337732739
0.400809202,2.129463521,0.413035683,1.14107195,450,-0.341333397,-0.01658382,-0.51690323
1.39834249,0.940156198,2.969347696,1.984963371,475,0.21100747,-0.01658382,-0.414346914
-1.095490731,-1.438458448,-0.439068321,-0.54671089,95,0.763348336,-0.01658382,-0.51690323
-1.095490731,-1.438458448,-0.439068321,-0.54671089,95,0.763348336,-0.01658382,-0.51690323
0.400809202,0.940156198,1.265139688,0.29718053,450,0.21100747,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,90,0.21100747,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,170,0.21100747,-0.01658382,-0.106677965
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.065162964,-0.01658382,-0.175048842
0.899575846,0.940156198,1.265139688,1.14107195,415,-0.341333397,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,-0.54671089,175,-0.065162964,-0.01658382,-0.414346914
0.400809202,0.940156198,0.413035683,1.14107195,400,0.21100747,-0.01658382,-0.277605159
-1.095490731,-0.249151125,-0.439068321,-0.54671089,65,0.21100747,-0.016612155,0.098434668
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,1.03951877,-0.01658382,-0.311790597
0.899575846,0.940156198,1.265139688,1.14107195,515,-0.065162964,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,135,-0.065162964,-0.016609899,0.713772565
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.065162964,-0.01658382,-0.448532352
-0.596724087,-0.249151125,0.413035683,-0.54671089,180,-0.341333397,-0.01658382,-0.51690323
3.393409067,2.129463521,2.969347696,2.828854791,500,0.21100747,-0.016587372,-0.140863404
-0.596724087,-0.249151125,-0.439068321,-0.54671089,189,-0.341333397,-0.016614693,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,118,0.763348336,-0.016614862,-0.51690323
0.899575846,0.940156198,-0.439068321,0.29718053,439,-0.065162964,-0.016615313,-0.140863404
1.39834249,-0.249151125,0.413035683,0.29718053,220,-0.341333397,-0.01658382,-0.482717791
1.39834249,0.940156198,-0.439068321,0.29718053,300,-0.065162964,-0.01658382,0.57703081
-0.596724087,-0.249151125,-0.439068321,-0.54671089,165,-0.341333397,-0.01658382,-0.448532352
-1.095490731,-0.249151125,-0.439068321,-0.54671089,90,0.21100747,-0.016614777,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,185,-0.065162964,-0.01658382,-0.482717791
-0.596724087,-1.438458448,-0.439068321,-0.54671089,125,-0.341333397,-0.01658382,-0.345976036
0.400809202,-0.249151125,-0.439068321,-0.54671089,120,-0.065162964,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.016610463,0.3035473
-0.596724087,-0.249151125,-0.439068321,-0.54671089,110,-0.065162964,-0.01658382,-0.380161475
-0.596724087,-0.249151125,2.117243692,0.29718053,110,1.315689203,-0.016605247,-0.311790597
-0.097957442,-0.249151125,-0.439068321,-0.54671089,220,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,112,-0.341333397,-0.01658382,0.269361861
-1.095490731,-0.249151125,-0.439068321,-0.54671089,40,0.487177903,-0.01658382,-0.51690323
0.400809202,0.940156198,-0.439068321,0.29718053,250,-0.341333397,-0.016615426,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,150,-0.065162964,-0.01658382,-0.175048842
-0.596724087,-1.438458448,-0.439068321,-0.54671089,96,-0.341333397,-0.016605247,-0.448532352
-0.596724087,-1.438458448,-0.439068321,-0.54671089,113,1.315689203,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,-0.54671089,149,0.487177903,-0.016605247,0.132620106
-0.097957442,-0.249151125,-0.439068321,-0.54671089,125,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,139,-0.065162964,-0.016605247,1.500037657
0.400809202,-0.249151125,-0.439068321,0.29718053,149,0.21100747,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,179,4.905904836,-0.01658382,1.363295902
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.341333397,-0.01658382,-0.311790597
-0.596724087,-0.249151125,-0.439068321,-0.54671089,135,2.144200503,-0.016605191,1.773521167
-0.097957442,-0.249151125,-0.439068321,-0.54671089,99,-0.065162964,-0.01658382,-0.414346914
1.39834249,0.940156198,1.265139688,0.29718053,220,-0.065162964,-0.016614693,1.192368708
-0.097957442,-1.438458448,-0.439068321,-0.54671089,150,-0.065162964,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.065162964,-0.01658382,-0.51690323
1.39834249,-0.249151125,4.673555705,1.984963371,36,-0.065162964,-0.016615144,-0.448532352
-0.596724087,-0.249151125,0.413035683,-0.54671089,150,-0.065162964,-0.016612155,1.807706605
0.400809202,0.940156198,-0.439068321,0.29718053,172,-0.065162964,-0.016605247,0.166805545
-0.596724087,-0.249151125,-0.439068321,-0.54671089,70,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,99,0.21100747,-0.01658382,-0.448532352
0.400809202,0.940156198,-0.439068321,0.29718053,127,-0.065162964,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,165,-0.341333397,-0.016614721,0.132620106
-0.596724087,-0.249151125,0.413035683,-0.54671089,269,0.487177903,-0.016594956,-0.51690323
-0.097957442,-0.249151125,-0.439068321,-0.54671089,119,-0.341333397,-0.016615426,-0.140863404
0.400809202,0.940156198,-0.439068321,0.29718053,150,-0.065162964,-0.01658382,-0.51690323
0.899575846,-0.249151125,-0.439068321,0.29718053,145,0.487177903,-0.016587344,2.012819238
0.400809202,-0.249151125,-0.439068321,0.29718053,110,1.315689203,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,88,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,74,-0.341333397,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,0.29718053,99,-0.065162964,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,-0.54671089,111,-0.341333397,-0.01658382,0.098434668
-1.095490731,-0.249151125,-0.439068321,-0.54671089,132,0.763348336,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,0.29718053,175,-0.341333397,-0.01658382,0.132620106
-0.097957442,-0.249151125,-0.439068321,-0.54671089,129,-0.065162964,-0.01658382,0.508659933
-0.097957442,-0.249151125,-0.439068321,-0.54671089,110,-0.065162964,-0.01658382,0.03006379
-0.596724087,-1.438458448,-0.439068321,-0.54671089,110,-0.065162964,-0.016614664,0.713772565
-0.097957442,-0.249151125,-0.439068321,-0.54671089,95,-0.065162964,-0.016612719,-0.004121649
-0.596724087,-0.249151125,-0.439068321,-0.54671089,95,-0.341333397,-0.01658382,-0.448532352
1.39834249,0.940156198,-0.439068321,1.984963371,199,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,149,-0.065162964,-0.016605247,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,203,-0.065162964,-0.01658382,-0.106677965
-0.596724087,-1.438458448,-0.439068321,-0.54671089,200,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,90,-0.065162964,-0.01658382,0.132620106
-0.596724087,-0.249151125,-0.439068321,-0.54671089,99,1.315689203,-0.01658382,-0.482717791
0.400809202,0.940156198,-0.439068321,0.29718053,240,0.763348336,-0.016613847,0.235176423
0.400809202,-0.249151125,-0.439068321,1.14107195,259,0.21100747,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,0.487177903,-0.01658382,-0.482717791
0.400809202,0.940156198,1.265139688,0.29718053,300,-0.341333397,-0.01658382,0.57703081
-0.596724087,-0.249151125,-0.439068321,-0.54671089,150,-0.341333397,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,0.29718053,119,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,145,-0.065162964,-0.01658382,-0.345976036
2.894642423,2.129463521,1.265139688,1.14107195,418,0.21100747,-0.016615369,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,129,0.763348336,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,210,-0.065162964,-0.01658382,-0.311790597
-0.596724087,-0.249151125,-0.439068321,-0.54671089,299,0.487177903,-0.016605247,-0.51690323
1.39834249,0.940156198,-0.439068321,1.14107195,222,-0.341333397,-0.01658382,-0.209234281
-0.596724087,-0.249151125,2.117243692,-0.54671089,115,0.487177903,-0.01658382,-0.414346914
-0.097957442,-0.249151125,-0.439068321,-0.54671089,115,-0.065162964,-0.01658382,0.064249229
-0.596724087,-0.249151125,-0.439068321,-0.54671089,99,1.315689203,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,0.29718053,130,0.487177903,-0.016614129,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,139,-0.065162964,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.414346914
-0.596724087,0.940156198,-0.439068321,-0.54671089,99,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,98,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,115,0.21100747,-0.016614834,0.987256075
-0.596724087,-0.249151125,-0.439068321,-0.54671089,215,0.21100747,-0.016615341,-0.448532352
1.39834249,0.940156198,1.265139688,1.14107195,179,-0.341333397,-0.016614777,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,199,-0.341333397,-0.01658382,-0.277605159
0.400809202,0.940156198,-0.439068321,0.29718053,140,-0.341333397,-0.01658382,-0.448532352
